ID_Venta;Fecha;País;Ciudad;Cliente;Producto;Categoría;Cantidad;Precio_Unitario;Monto_Total;Medio_Envio;Estado_Envio
1952;2024-06-30;Venezuela;Valencia;Juan Martínez;Celular;Electrónica;4;794.78;3179.12;Marítimo;En tránsito
1953;2024-04-23;Argentina;Buenos Aires;Ana Sánchez;Laptop;Electrónica;5;975.85;4879.25;Terrestre;En tránsito
1954;2024-04-27;Ecuador;Guayaquil;Juan García;Laptop;Electrónica;2;999.87;1999.74;Aéreo;Pendiente
1955;2024-04-27;Brasil;Rio de Janeiro;Ana Sánchez;Laptop;Electrónica;1;1037.16;1037.16;Marítimo;Cancelado
1956;2024-04-20;Perú;Lima;Carlos Rodríguez;Silla ergonómica;Muebles;3;1014.56;3043.68;Marítimo;En tránsito
1957;2025-02-17;Perú;Arequipa;Juan Pérez;Celular;Electrónica;4;315.99;1263.96;Aéreo;Entregado
1958;2024-11-08;Ecuador;Guayaquil;Juan López;Cámara;Electrónica;4;780.08;3120.32;Aéreo;Entregado
1959;2025-03-10;Bolivia;Cochabamba;Luis García;Impresora;Oficina;3;584.28;1752.84;Aéreo;Entregado
1960;2025-01-09;Brasil;Rio de Janeiro;Ana Sánchez;Celular;Electrónica;1;1170.7;1170.7;Aéreo;En tránsito
1961;2024-10-30;Chile;Concepción;Luis López;Auriculares;Accesorios;2;181.17;362.34;Terrestre;En tránsito
1962;2024-09-21;Chile;Valparaíso;Luis Rodríguez;Auriculares;Accesorios;2;1075.97;2151.94;Marítimo;Pendiente
1963;2025-01-30;Perú;Cusco;Juan García;Teclado;Accesorios;2;1149.35;2298.7;Terrestre;Cancelado
1964;2024-06-19;Brasil;Rio de Janeiro;Laura Rodríguez;Laptop;Electrónica;5;195.94;979.7;Terrestre;Entregado
1965;2025-03-16;Uruguay;Salto;María Sánchez;Laptop;Electrónica;4;584.67;2338.68;Marítimo;Pendiente
1966;2024-04-21;Paraguay;Ciudad del Este;Laura Martínez;Auriculares;Accesorios;3;935.41;2806.23;Terrestre;Pendiente
1967;2024-07-14;Paraguay;Ciudad del Este;Pedro Martínez;Auriculares;Accesorios;4;125.11;500.44;Marítimo;Entregado
1968;2024-09-19;Uruguay;Paysandú;Laura Sánchez;Tablet;Electrónica;4;383.15;1532.6;Aéreo;Pendiente
1969;2025-01-06;Uruguay;Salto;Juan Rodríguez;Silla ergonómica;Muebles;3;939.01;2817.03;Aéreo;En tránsito
1970;2024-12-13;Chile;Concepción;Lucía López;Teclado;Accesorios;5;818.95;4094.75;Terrestre;Pendiente
1971;2024-03-08;Chile;Concepción;Pedro Rodríguez;Celular;Electrónica;5;772.04;3860.2;Terrestre;En tránsito
1972;2024-01-20;Uruguay;Montevideo;María Rodríguez;Laptop;Electrónica;2;832.4;1664.8;Marítimo;Cancelado
1973;2024-08-22;Uruguay;Paysandú;María Pérez;Impresora;Oficina;3;1149.22;3447.66;Aéreo;Entregado
1974;2024-04-07;Ecuador;Cuenca;Luis Pérez;Laptop;Electrónica;4;972.7;3890.8;Aéreo;Entregado
1975;2024-12-06;Venezuela;Valencia;Juan Martínez;Silla ergonómica;Muebles;1;836.1;836.1;Terrestre;Pendiente
1976;2024-11-14;Venezuela;Valencia;Laura García;Teclado;Accesorios;3;252.08;756.24;Aéreo;En tránsito
1977;2024-10-08;Argentina;Buenos Aires;Lucía Sánchez;Auriculares;Accesorios;3;247.46;742.38;Aéreo;En tránsito
1978;2025-02-22;Chile;Santiago;Juan Martínez;Teclado;Accesorios;5;327.56;1637.8;Terrestre;Entregado
1979;2025-03-08;Colombia;Cali;María Martínez;Impresora;Oficina;2;610.78;1221.56;Aéreo;En tránsito
1980;2024-12-22;Venezuela;Maracaibo;Luis Rodríguez;Laptop;Electrónica;4;987.97;3951.88;Terrestre;En tránsito
1981;2024-03-05;Venezuela;Valencia;Juan García;Monitor;Electrónica;1;601.69;601.69;Terrestre;Pendiente
1982;2024-10-15;Venezuela;Caracas;Juan Rodríguez;Teclado;Accesorios;4;554.14;2216.56;Marítimo;Entregado
1983;2024-11-19;Perú;Arequipa;Carlos Pérez;Cámara;Electrónica;5;223.42;1117.1;Marítimo;En tránsito
1984;2024-11-12;Chile;Concepción;Laura Sánchez;Laptop;Electrónica;5;357.42;1787.1;Aéreo;Entregado
1985;2024-12-14;Chile;Concepción;Juan Rodríguez;Monitor;Electrónica;4;174.93;699.72;Marítimo;Entregado
1986;2024-04-16;Argentina;Córdoba;Pedro López;Cámara;Electrónica;1;161.88;161.88;Aéreo;En tránsito
1987;2024-08-07;Venezuela;Maracaibo;Juan Pérez;Escritorio;Muebles;4;1031.28;4125.12;Aéreo;En tránsito
1988;2024-10-12;Bolivia;La Paz;Luis López;Monitor;Electrónica;1;349.32;349.32;Marítimo;En tránsito
1989;2024-08-28;Venezuela;Caracas;Laura Pérez;Monitor;Electrónica;1;533.05;533.05;Marítimo;Entregado
1990;2025-03-07;Paraguay;Asunción;Luis García;Silla ergonómica;Muebles;4;750.49;3001.96;Terrestre;Cancelado
1991;2024-06-26;Bolivia;Cochabamba;Ana García;Auriculares;Accesorios;3;113.52;340.56;Terrestre;En tránsito
1992;2024-10-23;Chile;Valparaíso;Laura Pérez;Escritorio;Muebles;5;527.95;2639.75;Aéreo;Entregado
1993;2024-04-24;Uruguay;Paysandú;Carlos Pérez;Cámara;Electrónica;3;122.07;366.21;Terrestre;Entregado
1994;2024-11-29;Chile;Concepción;Ana Martínez;Escritorio;Muebles;2;898.93;1797.86;Aéreo;Pendiente
1995;2024-05-19;Argentina;Rosario;Laura López;Escritorio;Muebles;3;882.12;2646.36;Marítimo;En tránsito
1996;2024-03-22;Venezuela;Valencia;Carlos García;Teclado;Accesorios;5;1178.28;5891.4;Terrestre;Entregado
1997;2024-03-11;Perú;Arequipa;Pedro Sánchez;Laptop;Electrónica;5;526.1;2630.5;Marítimo;Cancelado
1998;2024-08-05;Ecuador;Quito;Laura Sánchez;Auriculares;Accesorios;3;241.37;724.11;Marítimo;Pendiente
1999;2024-11-03;Bolivia;La Paz;María Sánchez;Auriculares;Accesorios;1;370.27;370.27;Marítimo;Entregado
2000;2025-03-11;Perú;Cusco;Juan Sánchez;Escritorio;Muebles;1;404.54;404.54;Aéreo;Entregado
2001;2024-09-30;Ecuador;Quito;Pedro Rodríguez;Monitor;Electrónica;4;219.72;878.88;Terrestre;Cancelado
2002;2024-04-19;Venezuela;Maracaibo;Lucía Rodríguez;Cámara;Electrónica;1;754.01;754.01;Terrestre;En tránsito
2003;2024-12-11;Paraguay;Asunción;Laura López;Teclado;Accesorios;2;1003.01;2006.02;Terrestre;Cancelado
2004;2025-01-06;Uruguay;Paysandú;Carlos Martínez;Tablet;Electrónica;1;1196.76;1196.76;Marítimo;En tránsito
2005;2024-06-11;Ecuador;Quito;María Rodríguez;Laptop;Electrónica;3;373.65;1120.95;Terrestre;Entregado
2006;2024-05-01;Bolivia;La Paz;Pedro Sánchez;Teclado;Accesorios;2;670.79;1341.58;Aéreo;Entregado
2007;2024-06-17;Paraguay;Encarnación;María García;Cámara;Electrónica;2;373.05;746.1;Marítimo;En tránsito
2008;2024-08-25;Uruguay;Paysandú;Ana López;Auriculares;Accesorios;4;1116.49;4465.96;Terrestre;En tránsito
2009;2025-03-14;Chile;Valparaíso;María Martínez;Auriculares;Accesorios;5;173.53;867.65;Marítimo;Cancelado
2010;2024-08-22;Ecuador;Cuenca;Laura García;Auriculares;Accesorios;4;931.01;3724.04;Marítimo;En tránsito
2011;2024-08-25;Paraguay;Encarnación;Laura Pérez;Cámara;Electrónica;5;1173.29;5866.45;Marítimo;En tránsito
2012;2024-05-11;Bolivia;La Paz;Laura Sánchez;Impresora;Oficina;3;896.58;2689.74;Terrestre;Entregado
2013;2024-06-20;Uruguay;Montevideo;Laura López;Impresora;Oficina;3;265.55;796.65;Terrestre;En tránsito
2014;2024-06-25;Uruguay;Montevideo;Lucía Rodríguez;Auriculares;Accesorios;5;780.18;3900.9;Aéreo;Entregado
2015;2024-03-14;Uruguay;Salto;Laura Sánchez;Silla ergonómica;Muebles;5;840.94;4204.7;Aéreo;Entregado
2016;2025-01-21;Chile;Valparaíso;Luis García;Celular;Electrónica;3;628.87;1886.61;Marítimo;En tránsito
2017;2025-02-05;Venezuela;Valencia;Luis López;Monitor;Electrónica;4;358.28;1433.12;Marítimo;Cancelado
2018;2024-03-02;Chile;Santiago;Lucía Sánchez;Escritorio;Muebles;3;158.69;476.07;Aéreo;Pendiente
2019;2024-05-20;Argentina;Rosario;Ana Martínez;Silla ergonómica;Muebles;2;689.58;1379.16;Terrestre;En tránsito
2020;2024-02-04;Perú;Cusco;Lucía Rodríguez;Auriculares;Accesorios;5;971;4855;Aéreo;Cancelado
2021;2024-07-18;Colombia;Bogotá;María Martínez;Celular;Electrónica;1;1024.34;1024.34;Terrestre;Cancelado
2022;2024-08-14;Brasil;Brasília;Carlos Pérez;Teclado;Accesorios;2;1185.97;2371.94;Terrestre;Pendiente
2023;2024-05-15;Chile;Concepción;Pedro Pérez;Auriculares;Accesorios;3;1056.74;3170.22;Terrestre;Cancelado
2024;2024-02-03;Chile;Concepción;Lucía García;Silla ergonómica;Muebles;4;1169.98;4679.92;Marítimo;Entregado
2025;2024-05-22;Uruguay;Montevideo;María Pérez;Cámara;Electrónica;4;1001.28;4005.12;Marítimo;En tránsito
2026;2024-07-05;Uruguay;Montevideo;Ana Rodríguez;Teclado;Accesorios;4;159.18;636.72;Marítimo;Pendiente
2027;2025-02-17;Paraguay;Asunción;Luis Rodríguez;Teclado;Accesorios;5;994.05;4970.25;Aéreo;Pendiente
2028;2024-02-12;Perú;Cusco;Luis Rodríguez;Tablet;Electrónica;2;375.17;750.34;Marítimo;Entregado
2029;2025-02-24;Chile;Concepción;Lucía Martínez;Auriculares;Accesorios;3;77.79;233.37;Marítimo;Pendiente
2030;2024-03-09;Venezuela;Valencia;Lucía Sánchez;Monitor;Electrónica;5;489.16;2445.8;Terrestre;Pendiente
2031;2024-11-26;Colombia;Bogotá;María Sánchez;Escritorio;Muebles;1;974.32;974.32;Marítimo;Entregado
2032;2024-09-01;Argentina;Buenos Aires;Pedro Martínez;Impresora;Oficina;3;774.51;2323.53;Aéreo;En tránsito
2033;2024-05-01;Ecuador;Cuenca;Laura Rodríguez;Teclado;Accesorios;1;1104.59;1104.59;Marítimo;Entregado
2034;2024-11-29;Perú;Lima;Laura Sánchez;Monitor;Electrónica;1;712.25;712.25;Aéreo;Pendiente
2035;2024-11-29;Argentina;Rosario;Laura Sánchez;Monitor;Electrónica;4;1023.13;4092.52;Marítimo;Cancelado
2036;2025-01-20;Uruguay;Salto;Luis Martínez;Teclado;Accesorios;5;717.61;3588.05;Terrestre;Cancelado
2037;2025-01-21;Chile;Valparaíso;Luis Martínez;Escritorio;Muebles;4;73;292;Terrestre;Entregado
2038;2024-11-25;Paraguay;Encarnación;Ana López;Monitor;Electrónica;5;186.67;933.35;Marítimo;Entregado
2039;2024-06-08;Colombia;Medellín;Pedro Pérez;Celular;Electrónica;1;295.93;295.93;Marítimo;En tránsito
2040;2024-05-31;Ecuador;Guayaquil;Luis Martínez;Silla ergonómica;Muebles;3;393.62;1180.86;Terrestre;En tránsito
2041;2025-02-11;Chile;Valparaíso;Juan Martínez;Auriculares;Accesorios;4;286.67;1146.68;Aéreo;Entregado
2042;2024-09-12;Chile;Valparaíso;Laura Sánchez;Impresora;Oficina;3;1016.5;3049.5;Terrestre;Cancelado
2043;2024-06-05;Brasil;Rio de Janeiro;Lucía Sánchez;Cámara;Electrónica;3;492.42;1477.26;Terrestre;Pendiente
2044;2024-02-09;Brasil;Rio de Janeiro;Juan García;Monitor;Electrónica;2;792.37;1584.74;Terrestre;Entregado
2045;2024-10-11;Brasil;Rio de Janeiro;Laura López;Laptop;Electrónica;4;181.21;724.84;Aéreo;Cancelado
2046;2025-02-27;Ecuador;Quito;Carlos Rodríguez;Cámara;Electrónica;1;739.83;739.83;Aéreo;Cancelado
2047;2025-02-02;Uruguay;Salto;Juan Rodríguez;Cámara;Electrónica;3;1093.2;3279.6;Aéreo;En tránsito
2048;2024-12-14;Perú;Arequipa;Lucía Pérez;Tablet;Electrónica;4;113.55;454.2;Marítimo;En tránsito
2049;2024-12-29;Ecuador;Quito;Juan Rodríguez;Tablet;Electrónica;1;501.16;501.16;Terrestre;En tránsito
2050;2024-09-23;Ecuador;Quito;Ana Sánchez;Escritorio;Muebles;1;416.13;416.13;Marítimo;Cancelado
2051;2024-06-18;Ecuador;Guayaquil;Carlos Martínez;Laptop;Electrónica;2;1079.19;2158.38;Aéreo;Entregado
2052;2024-05-12;Argentina;Córdoba;Ana Martínez;Escritorio;Muebles;5;208.87;1044.35;Terrestre;Pendiente
2053;2024-01-28;Uruguay;Montevideo;Laura García;Tablet;Electrónica;3;447.89;1343.67;Marítimo;En tránsito
2054;2024-03-01;Paraguay;Asunción;Carlos López;Escritorio;Muebles;4;964.29;3857.16;Marítimo;Cancelado
2055;2024-12-10;Colombia;Cali;Lucía Martínez;Laptop;Electrónica;4;403.9;1615.6;Aéreo;Cancelado
2056;2025-02-14;Colombia;Medellín;Laura Rodríguez;Auriculares;Accesorios;5;699.1;3495.5;Marítimo;En tránsito
2057;2024-03-03;Perú;Lima;Juan Pérez;Teclado;Accesorios;2;83.59;167.18;Marítimo;Cancelado
2058;2024-03-28;Brasil;São Paulo;Lucía López;Auriculares;Accesorios;5;819.29;4096.45;Marítimo;En tránsito
2059;2024-01-07;Bolivia;Santa Cruz;Laura Rodríguez;Escritorio;Muebles;5;973.26;4866.3;Marítimo;En tránsito
2060;2024-02-24;Ecuador;Cuenca;Pedro Pérez;Impresora;Oficina;5;707.21;3536.05;Terrestre;Cancelado
2061;2024-01-10;Paraguay;Encarnación;Pedro García;Monitor;Electrónica;2;927.04;1854.08;Marítimo;En tránsito
2062;2024-05-27;Paraguay;Encarnación;María Pérez;Silla ergonómica;Muebles;1;815.15;815.15;Aéreo;Entregado
2063;2024-01-23;Colombia;Medellín;Ana Pérez;Escritorio;Muebles;1;689.31;689.31;Marítimo;En tránsito
2064;2025-01-24;Argentina;Buenos Aires;María Martínez;Silla ergonómica;Muebles;5;1195.9;5979.5;Aéreo;Cancelado
2065;2024-12-26;Brasil;Rio de Janeiro;Lucía López;Tablet;Electrónica;2;771.12;1542.24;Terrestre;Entregado
2066;2024-03-11;Brasil;São Paulo;Luis Rodríguez;Monitor;Electrónica;4;662.99;2651.96;Aéreo;Cancelado
2067;2024-03-13;Paraguay;Ciudad del Este;Juan Rodríguez;Celular;Electrónica;1;785.8;785.8;Marítimo;Cancelado
2068;2025-01-15;Argentina;Rosario;Lucía Rodríguez;Monitor;Electrónica;5;22.61;113.05;Aéreo;Cancelado
2069;2025-01-10;Ecuador;Guayaquil;Carlos Martínez;Impresora;Oficina;3;338.46;1015.38;Terrestre;Pendiente
2070;2024-07-13;Colombia;Medellín;Lucía García;Laptop;Electrónica;2;264.57;529.14;Aéreo;Cancelado
2071;2024-10-28;Colombia;Medellín;Ana García;Escritorio;Muebles;2;515.36;1030.72;Terrestre;En tránsito
2072;2024-04-27;Paraguay;Encarnación;Laura Rodríguez;Teclado;Accesorios;3;453.57;1360.71;Marítimo;Pendiente
2073;2024-03-21;Uruguay;Montevideo;Lucía García;Celular;Electrónica;5;899.91;4499.55;Aéreo;Cancelado
2074;2025-01-11;Brasil;Rio de Janeiro;Laura Martínez;Impresora;Oficina;2;499.04;998.08;Terrestre;Pendiente
2075;2024-06-18;Ecuador;Cuenca;Pedro Martínez;Cámara;Electrónica;2;904.82;1809.64;Aéreo;Pendiente
2076;2024-11-09;Paraguay;Asunción;Laura Sánchez;Auriculares;Accesorios;4;190.13;760.52;Aéreo;Pendiente
2077;2025-03-12;Ecuador;Cuenca;Ana Pérez;Silla ergonómica;Muebles;2;777.29;1554.58;Aéreo;Pendiente
2078;2025-01-06;Venezuela;Maracaibo;Juan Rodríguez;Auriculares;Accesorios;5;590.13;2950.65;Aéreo;Entregado
2079;2025-02-18;Colombia;Cali;María Pérez;Monitor;Electrónica;5;1150.94;5754.7;Terrestre;En tránsito
2080;2024-03-31;Chile;Valparaíso;Juan Pérez;Tablet;Electrónica;3;178.78;536.34;Marítimo;Pendiente
2081;2024-04-04;Paraguay;Asunción;Laura Martínez;Silla ergonómica;Muebles;1;551.6;551.6;Aéreo;Pendiente
2082;2024-04-09;Argentina;Buenos Aires;Carlos López;Teclado;Accesorios;5;74.44;372.2;Terrestre;En tránsito
2083;2024-05-13;Ecuador;Guayaquil;Lucía Rodríguez;Laptop;Electrónica;3;825.13;2475.39;Aéreo;Cancelado
2084;2025-02-04;Colombia;Medellín;Ana Rodríguez;Celular;Electrónica;4;390.79;1563.16;Terrestre;Cancelado
2085;2024-01-26;Argentina;Rosario;Carlos Rodríguez;Cámara;Electrónica;4;532.44;2129.76;Terrestre;En tránsito
2086;2025-02-23;Perú;Cusco;María Rodríguez;Escritorio;Muebles;1;549.55;549.55;Terrestre;Cancelado
2087;2024-11-23;Chile;Valparaíso;Juan Rodríguez;Monitor;Electrónica;5;553.84;2769.2;Marítimo;En tránsito
2088;2025-02-02;Argentina;Córdoba;María Sánchez;Escritorio;Muebles;1;227.56;227.56;Terrestre;En tránsito
2089;2024-06-24;Perú;Lima;Ana Rodríguez;Cámara;Electrónica;2;51.9;103.8;Aéreo;Pendiente
2090;2024-09-14;Perú;Lima;Juan Sánchez;Monitor;Electrónica;1;134.98;134.98;Marítimo;Cancelado
2091;2024-10-27;Bolivia;La Paz;Lucía Sánchez;Impresora;Oficina;4;615.37;2461.48;Terrestre;En tránsito
2092;2024-12-03;Paraguay;Encarnación;Ana García;Teclado;Accesorios;1;949.48;949.48;Aéreo;En tránsito
2093;2025-01-06;Colombia;Cali;Luis Rodríguez;Monitor;Electrónica;4;833.62;3334.48;Terrestre;En tránsito
2094;2025-03-22;Bolivia;Santa Cruz;Ana Sánchez;Monitor;Electrónica;1;406.37;406.37;Aéreo;En tránsito
2095;2025-03-01;Ecuador;Guayaquil;Lucía Pérez;Impresora;Oficina;4;391.09;1564.36;Aéreo;En tránsito
2096;2024-01-25;Argentina;Buenos Aires;Juan García;Escritorio;Muebles;3;522.1;1566.3;Marítimo;Entregado
2097;2024-10-16;Brasil;Brasília;Laura Rodríguez;Monitor;Electrónica;1;868.08;868.08;Aéreo;En tránsito
2098;2024-05-23;Bolivia;La Paz;Carlos López;Tablet;Electrónica;1;141.98;141.98;Aéreo;Cancelado
2099;2024-08-17;Paraguay;Asunción;Lucía Martínez;Teclado;Accesorios;1;1189.14;1189.14;Marítimo;En tránsito
2100;2025-01-11;Bolivia;La Paz;Luis García;Cámara;Electrónica;4;918.23;3672.92;Aéreo;Pendiente
2101;2025-01-04;Colombia;Cali;Luis López;Silla ergonómica;Muebles;3;1173.26;3519.78;Marítimo;Pendiente
2102;2024-08-02;Chile;Concepción;Lucía Sánchez;Laptop;Electrónica;2;432.88;865.76;Marítimo;Entregado
2103;2025-03-23;Ecuador;Guayaquil;María Pérez;Tablet;Electrónica;4;517.7;2070.8;Aéreo;Pendiente
2104;2024-10-28;Uruguay;Montevideo;Juan López;Celular;Electrónica;1;913.43;913.43;Terrestre;Cancelado
2105;2024-07-19;Argentina;Córdoba;Juan Pérez;Tablet;Electrónica;4;1110.14;4440.56;Aéreo;Cancelado
2106;2024-01-30;Bolivia;Cochabamba;Lucía Pérez;Silla ergonómica;Muebles;2;110.59;221.18;Terrestre;En tránsito
2107;2024-06-20;Brasil;Brasília;María Martínez;Auriculares;Accesorios;1;817.79;817.79;Terrestre;Entregado
2108;2024-02-03;Ecuador;Quito;Juan Sánchez;Tablet;Electrónica;4;309.8;1239.2;Terrestre;En tránsito
2109;2024-07-02;Argentina;Rosario;Laura Sánchez;Celular;Electrónica;5;568.8;2844;Aéreo;Entregado
2110;2024-04-22;Perú;Arequipa;Laura Sánchez;Escritorio;Muebles;2;714.71;1429.42;Terrestre;Cancelado
2111;2024-07-03;Argentina;Buenos Aires;Ana Pérez;Impresora;Oficina;1;170.3;170.3;Marítimo;Pendiente
2112;2024-07-10;Venezuela;Maracaibo;Ana Sánchez;Celular;Electrónica;2;1046.17;2092.34;Aéreo;En tránsito
2113;2024-10-04;Uruguay;Salto;Lucía López;Teclado;Accesorios;1;30.8;30.8;Marítimo;En tránsito
2114;2024-10-16;Uruguay;Paysandú;Carlos López;Tablet;Electrónica;2;835.45;1670.9;Terrestre;Cancelado
2115;2024-10-15;Colombia;Cali;Carlos Pérez;Silla ergonómica;Muebles;5;264.36;1321.8;Marítimo;Pendiente
2116;2024-04-24;Uruguay;Salto;Ana Sánchez;Impresora;Oficina;5;612.91;3064.55;Aéreo;Cancelado
2117;2025-02-18;Brasil;Rio de Janeiro;Laura Martínez;Cámara;Electrónica;4;1123.71;4494.84;Marítimo;Entregado
2118;2025-01-19;Perú;Arequipa;María Martínez;Escritorio;Muebles;4;859.42;3437.68;Aéreo;Entregado
2119;2025-03-22;Venezuela;Maracaibo;Luis Rodríguez;Auriculares;Accesorios;2;510.84;1021.68;Marítimo;Pendiente
2120;2024-05-09;Colombia;Cali;Pedro López;Laptop;Electrónica;4;399.59;1598.36;Marítimo;En tránsito
2121;2024-11-21;Chile;Valparaíso;Carlos Pérez;Impresora;Oficina;3;412.16;1236.48;Marítimo;Cancelado
2122;2024-09-12;Chile;Concepción;Pedro Pérez;Impresora;Oficina;3;1095.08;3285.24;Marítimo;En tránsito
2123;2024-01-19;Brasil;São Paulo;Carlos Rodríguez;Auriculares;Accesorios;2;716.99;1433.98;Terrestre;En tránsito
2124;2025-01-24;Colombia;Bogotá;María Pérez;Monitor;Electrónica;2;915.92;1831.84;Marítimo;Entregado
2125;2024-08-22;Uruguay;Montevideo;Lucía Sánchez;Monitor;Electrónica;3;644.07;1932.21;Terrestre;Entregado
2126;2024-02-05;Brasil;Brasília;Luis Rodríguez;Cámara;Electrónica;1;751.96;751.96;Aéreo;En tránsito
2127;2025-02-28;Paraguay;Ciudad del Este;Luis Rodríguez;Impresora;Oficina;5;429.67;2148.35;Aéreo;Pendiente
2128;2024-03-24;Argentina;Rosario;Juan Rodríguez;Tablet;Electrónica;1;851.67;851.67;Marítimo;Entregado
2129;2024-05-30;Chile;Concepción;Laura Sánchez;Teclado;Accesorios;3;534.48;1603.44;Aéreo;En tránsito
2130;2024-12-28;Chile;Valparaíso;Laura Rodríguez;Tablet;Electrónica;2;819.91;1639.82;Aéreo;Cancelado
2131;2025-01-14;Venezuela;Caracas;Juan Pérez;Celular;Electrónica;1;263.79;263.79;Terrestre;Cancelado
2132;2024-04-28;Chile;Concepción;Ana Sánchez;Auriculares;Accesorios;5;704.43;3522.15;Marítimo;Pendiente
2133;2024-10-09;Brasil;Brasília;Luis Pérez;Tablet;Electrónica;3;22.31;66.93;Terrestre;Cancelado
2134;2024-06-27;Chile;Santiago;María Martínez;Tablet;Electrónica;3;497.51;1492.53;Terrestre;Cancelado
2135;2025-03-10;Brasil;Brasília;Laura Martínez;Silla ergonómica;Muebles;5;736.96;3684.8;Marítimo;Cancelado
2136;2024-06-25;Bolivia;Santa Cruz;Juan López;Impresora;Oficina;4;119.7;478.8;Marítimo;Pendiente
2137;2024-04-18;Venezuela;Maracaibo;Ana López;Cámara;Electrónica;1;657.57;657.57;Terrestre;Pendiente
2138;2024-04-12;Ecuador;Guayaquil;Luis Rodríguez;Auriculares;Accesorios;1;437.68;437.68;Terrestre;Cancelado
2139;2024-10-19;Brasil;Brasília;Carlos García;Auriculares;Accesorios;4;68.17;272.68;Marítimo;Entregado
2140;2024-07-10;Bolivia;Cochabamba;Ana García;Celular;Electrónica;2;588.45;1176.9;Aéreo;Entregado
2141;2024-04-14;Chile;Concepción;Luis García;Auriculares;Accesorios;2;336.57;673.14;Terrestre;Pendiente
2142;2024-11-25;Colombia;Bogotá;María García;Laptop;Electrónica;2;1085.27;2170.54;Marítimo;Cancelado
2143;2025-01-15;Brasil;Rio de Janeiro;Ana Martínez;Silla ergonómica;Muebles;5;978.9;4894.5;Terrestre;Pendiente
2144;2024-08-12;Ecuador;Cuenca;Pedro Rodríguez;Cámara;Electrónica;3;1198.83;3596.49;Terrestre;Cancelado
2145;2024-09-10;Argentina;Córdoba;Ana Rodríguez;Impresora;Oficina;5;210.24;1051.2;Marítimo;Entregado
2146;2024-02-10;Chile;Concepción;Pedro García;Impresora;Oficina;4;638.79;2555.16;Terrestre;Pendiente
2147;2024-10-29;Ecuador;Quito;Ana Rodríguez;Teclado;Accesorios;4;310.45;1241.8;Marítimo;Entregado
2148;2024-04-07;Chile;Valparaíso;Lucía Rodríguez;Impresora;Oficina;5;164.54;822.7;Aéreo;Entregado
2149;2024-03-23;Ecuador;Guayaquil;Pedro Rodríguez;Celular;Electrónica;4;283.4;1133.6;Aéreo;Entregado
2150;2024-02-04;Uruguay;Salto;Juan Sánchez;Celular;Electrónica;2;846.4;1692.8;Terrestre;Cancelado
2151;2024-04-16;Ecuador;Guayaquil;María Martínez;Tablet;Electrónica;3;217.82;653.46;Marítimo;En tránsito
2152;2024-01-07;Paraguay;Ciudad del Este;Carlos Pérez;Impresora;Oficina;2;1060.81;2121.62;Aéreo;Entregado
2153;2024-07-16;Perú;Cusco;Pedro Sánchez;Tablet;Electrónica;4;536.92;2147.68;Aéreo;Cancelado
2154;2024-06-14;Brasil;Rio de Janeiro;Carlos Pérez;Tablet;Electrónica;5;1019.9;5099.5;Terrestre;Entregado
2155;2024-08-07;Chile;Concepción;Lucía López;Silla ergonómica;Muebles;1;694.92;694.92;Marítimo;Cancelado
2156;2024-05-24;Argentina;Córdoba;Luis Martínez;Impresora;Oficina;4;270.48;1081.92;Terrestre;Cancelado
2157;2024-07-20;Perú;Cusco;Juan Rodríguez;Monitor;Electrónica;5;300.74;1503.7;Aéreo;Entregado
2158;2025-02-10;Ecuador;Cuenca;María Martínez;Silla ergonómica;Muebles;1;861.84;861.84;Aéreo;Pendiente
2159;2024-04-22;Argentina;Rosario;Laura Sánchez;Tablet;Electrónica;1;814.21;814.21;Aéreo;Cancelado
2160;2024-02-21;Uruguay;Montevideo;Luis López;Escritorio;Muebles;3;613.47;1840.41;Aéreo;Entregado
2161;2025-01-23;Perú;Cusco;Ana García;Tablet;Electrónica;1;1008.3;1008.3;Marítimo;Cancelado
2162;2024-10-13;Argentina;Buenos Aires;Ana Martínez;Auriculares;Accesorios;4;558.8;2235.2;Marítimo;Pendiente
2163;2024-11-20;Ecuador;Guayaquil;María López;Teclado;Accesorios;1;256.3;256.3;Terrestre;En tránsito
2164;2025-02-10;Perú;Lima;María Martínez;Tablet;Electrónica;5;208.39;1041.95;Terrestre;Pendiente
2165;2025-02-04;Colombia;Cali;Luis Pérez;Celular;Electrónica;2;961.25;1922.5;Terrestre;En tránsito
2166;2024-08-16;Argentina;Rosario;Carlos Sánchez;Tablet;Electrónica;3;379.73;1139.19;Marítimo;Entregado
2167;2024-12-15;Perú;Cusco;Luis Sánchez;Laptop;Electrónica;2;797.93;1595.86;Aéreo;Cancelado
2168;2024-07-01;Chile;Santiago;Laura Rodríguez;Celular;Electrónica;2;982.24;1964.48;Terrestre;Cancelado
2169;2024-04-12;Ecuador;Guayaquil;Ana García;Escritorio;Muebles;3;457.95;1373.85;Marítimo;Entregado
2170;2024-07-05;Chile;Concepción;María Pérez;Tablet;Electrónica;1;895.35;895.35;Marítimo;En tránsito
2171;2024-04-09;Ecuador;Cuenca;María Pérez;Tablet;Electrónica;3;944.05;2832.15;Terrestre;Cancelado
2172;2024-08-30;Perú;Arequipa;Lucía Sánchez;Laptop;Electrónica;2;1193.12;2386.24;Aéreo;Entregado
